compra,dataAssinatura,dataFimVigencia,dataInicioVigencia,dataPublicacaoDOU,fornecedor,fundamentoLegal,id,modalidadeCompra,numero,numeroProcesso,objeto,situacaoContrato,unidadeGestora,unidadeGestoraCompras,valorFinalCompra,valorInicialCompra
"{'numero': '000382016', 'objeto': 'Objeto: Contratação de empresa para prestação de serviço de telefonia e serviços de dados (internet) móvel, para a Reitoria do IFSULDEMINAS e seus Campi.', 'numeroProcesso': '23343003002201641', 'contatoResponsavel': 'HONORIO JOSE DE MORAIS NETO'}",2016-11-10,2017-05-11,2016-11-11,2016-11-11,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: Lei nº 8.666/93 e suas alterações subsequentes,671919521,Dispensa de Licitação,182016,Sem informação,"Objeto: Contratação emergencial de empresa especializada em prestação de serviço móvel pessoal(SMP), tipo póspago, para atender às necessidades do IFSULDEMINAS - Reitoria.",Rescindido - Publicado,"{'codigo': '158137', 'nome': 'INST.FED.DE EDUC.CIENCIA TEC DO SUL DE MINAS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26412', 'cnpj': '10648539000105', 'sigla': 'IFSULDEMINAS', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'codigo': '158137', 'nome': 'INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26412', 'cnpj': '', 'sigla': '', 'nome': 'INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG'}, 'orgaoMaximo': {'codigo': '20101', 'sigla': '', 'nome': 'Sem informação'}}",81886.87,81886.87
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-04,2020-07-03,2019-07-04,2019-08-13,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: Art. 60 e ss da Lei 8666/93,671804839,Pregão - Registro de Preço,32019,Sem informação,"Objeto: Contratação de prestação de serviços continuados de acesso dedicado à Internet com velocidade mínima de 4Mbps, tráfego ilimitado, incluindo instalação e habilitação, conforme Termo de Referência anexo ao Edital, para as ARF/Cruzeiro, ARF/Pindamonhangaba, ARF/Campos do Jordão e ARF/Ubatuba",Publicado,"{'codigo': '170143', 'nome': 'DELEGACIA DA RFB EM TAUBATE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170143', 'nome': 'DELEGACIA DA REC.FEDERAL EM TAUBATE/SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",117600.0,23520.0
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-04,2020-07-03,2019-07-04,2019-08-13,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: Art. 60 e ss da Lei 8666/93,671804903,Pregão - Registro de Preço,22019,Sem informação,"Objeto: Contratação de prestação de serviços continuados de acesso dedicado à Internet com velocidade mínima de 4Mbps, tráfego ilimitado, incluindo instalação e habilitação, conforme Termo de Referência anexo ao Edital, para a ARF/Guaratinguetá",Publicado,"{'codigo': '170143', 'nome': 'DELEGACIA DA RFB EM TAUBATE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170143', 'nome': 'DELEGACIA DA REC.FEDERAL EM TAUBATE/SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",29400.0,5880.0
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-04,2024-07-03,2019-07-04,2019-08-13,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: ART. 60 E SS DA LEI 8666/93,671805095,Pregão - Registro de Preço,000032019,Sem informação,"Objeto: CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE ACESSO DEDICADO À INTERNET COM VELOCIDADE MÍNIMA DE 4MBPS, TRÁFEGO ILIMITADO, INCLUINDO INSTALAÇÃO E HABILITAÇÃO, CONFORME TERMO DE REFERÊNCIA ANEXO AO EDITAL, PARA AS ARF/CRUZEIRO, ARF/PINDAMONHANGABA, ARF/CAMPOS DO JORDÃO E ARF/UBATUBA",Não se aplica,"{'codigo': '170262', 'nome': 'DELEGACIA DA RFB EM S.JOSE DOS CAMPOS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170262', 'nome': 'DELEGACIA DA RECEITA FEDERAL-SJ.DOS CAMPOS/SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",48620.16,23520.0
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-04,2024-07-03,2019-07-04,2019-08-13,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: ART. 60 E SS DA LEI 8666/93,671805159,Pregão - Registro de Preço,000022019,Sem informação,"Objeto: CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE ACESSO DEDICADO À INTERNET COM VELOCIDADE MÍNIMA DE 4MBPS, TRÁFEGO ILIMITADO, INCLUINDO INSTALAÇÃO E HABILITAÇÃO, CONFORME TERMO DE REFERÊNCIA ANEXO AO EDITAL, PARA A ARF/GUARATINGUETÁ",Não se aplica,"{'codigo': '170262', 'nome': 'DELEGACIA DA RFB EM S.JOSE DOS CAMPOS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170262', 'nome': 'DELEGACIA DA RECEITA FEDERAL-SJ.DOS CAMPOS/SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",23520.0,5880.0
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-08,2020-07-07,2019-07-08,2019-07-30,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: Lei 8666/1993 e Lei 10520/2002,671805543,Pregão - Registro de Preço,72019,Sem informação,"Objeto: Prestação de serviços continuados de acesso dedicado à Internet com velocidade mínima de 4Mbps(full duplex), com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela empresa, utilizando protocolo IP com endereço fixo, compatível com VPN IP (IP-SEC)",Publicado,"{'codigo': '170287', 'nome': 'DELEGACIA DA RFB EM MARILIA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170287', 'nome': 'DELEGACIA DA RECEITA FEDERAL DE MARILIA/SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",35872.56,17640.0
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-08,2021-07-07,2019-07-08,2019-07-30,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI 8666/1993 E LEI 10520/2002,671805671,Pregão - Registro de Preço,000072019,Sem informação,"Objeto: PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE ACESSO DEDICADO À INTERNET COM VELOCIDADE MÍNIMADE 4MBPS(FULL DUPLEX), COM CAPACIDADE DE TRÁFEGO ILIMITADO (SEM PACOTES DE MENSAL E SEM REDUÇÃO DE VELOCIDADE) E COM SUA RESPECTIVA INSTALAÇÃO E HABILITAÇÃO, COM MODEM OU SWITCH FORNECIDOPELA EMPRESA, UTILIZANDO PROTOCOLO IP COM ENDEREÇO FIXO, COMPATÍVEL COM VPN IP (IP-SEC)",Não se aplica,"{'codigo': '170135', 'nome': 'DELEGACIA DA RFB EM BAURU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170135', 'nome': 'DELEGACIA DA REC.FEDERAL EM BAURU/SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",18232.56,17640.0
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-01,2020-07-11,2019-07-11,2019-08-12,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","Fundamento Legal: Lei 8.666/93, Lei 10.520/2002 Decr. 7892/2013, Decr. 9507/2018, IN SEGES 5/2017",671805863,Pregão - Registro de Preço,62019,Sem informação,"Objeto: Prestação de serviços continuados de acesso dedicado à internet para as agências da RFB em Batatais/SP, Barretos/SP e São Joaquim da Barra/SP",Publicado,"{'codigo': '170323', 'nome': 'DELEGACIA DA RFB EM FRANCA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170323', 'nome': 'MF-DELEGACIA DA RECEITA FEDERAL EM FRANCA-SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",35280.0,17640.0
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-11,2021-07-10,2019-07-11,2019-08-29,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI 10520/2002,671805927,Pregão - Registro de Preço,000122019,Sem informação,Objeto: CONTRATAÇÃO SE SERVIÇOS CONTINUADOS DEACESSO DEDICADO A INTERNET COM VELOCIDADE MINIMA DE 4MBPS PARA AS AGÊNCIAS BEBEDOURO E JABOTICABAL JURISDICIONADAS PELA DRF/RPO.,Não se aplica,"{'codigo': '170138', 'nome': 'DELEGACIA DA RFB EM RIBEIRAO PRETO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170138', 'nome': 'DELEGACIA DA REC.FEDERAL EM RIB.PRETO/SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",11760.0,11760.0
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-02,2021-07-10,2019-07-11,2020-01-14,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}",Fundamento Legal: LEI Nº 8.666/93,671805991,Pregão - Registro de Preço,000112019,Sem informação,"Objeto: PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE ACESSO DEDICADO À INTERNET COM VELOCIDADE MÍNIMADE 4MBPS (FULL DUPLEX) COM CAPACIDADE DE TRÁFEGO ILIMITADO (SEM PACOTES DE MENSAL E SEM REDUÇÃO DE VELOCIDADE) E COM SUA RESPECTIVA INSTALAÇÃO E HABILITAÇÃO, COM MODEM OU SWITCH FORNECIDOPELA EMPRESA, UTILIZANDO O PROTOCOLO IP COM ENDEREÇO FIXO COMPATÍVEL, COM VPN IP (IP-SEC) PARA AS ARFS EM AVARÉ, BOTUCATU E JAÚ.",Não se aplica,"{'codigo': '170135', 'nome': 'DELEGACIA DA RFB EM BAURU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170135', 'nome': 'DELEGACIA DA REC.FEDERAL EM BAURU/SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",18223.92,17640.0
"{'numero': '000112019', 'objeto': 'Objeto: Pregão Eletrônico -  Prestação de serviços continuados de acesso dedicado à internet com velocidade mínima de 04 Mbps (full duplex) , com capacidade de tráfego ilimitado (sem pacotes de mensal e sem redução de velocidade) e com sua respectiva instalação e habilitação, com modem ou switch fornecido pela Empresa , utilizando protocolo IP com endereço fixo , compatível , com VPN IP (IP-SEC) conforme condições, quantidades e exigências estabelecidas neste instrumento.', 'numeroProcesso': '10752720022201969', 'contatoResponsavel': 'JOSE MARIA MARTI BLANCO'}",2019-07-01,2021-07-11,2019-07-11,2019-08-12,"{'id': 319038, 'cpfFormatado': '', 'cnpjFormatado': '02.558.157/0001-62', 'numeroInscricaoSocial': '', 'nome': 'TELEFONICA BRASIL S.A.', 'razaoSocialReceita': 'TELEFONICA BRASIL S.A.', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","Fundamento Legal: LEI 8.666/93, LEI 10.520/2002 DECR. 7892/2013, DECR. 9507",671806055,Pregão - Registro de Preço,000062019,Sem informação,"Objeto: PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE ACESSO DEDICADO À INTERNET PARA AS AGÊNCIAS DA RFB EM BATATAIS/SP, BARRETOS/SP E SÃO JOAQUIM DABARRA/SP",Não se aplica,"{'codigo': '170138', 'nome': 'DELEGACIA DA RFB EM RIBEIRAO PRETO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '00394460000141', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '25000', 'sigla': 'MFAZ', 'nome': 'Ministério da Fazenda'}}","{'codigo': '170138', 'nome': 'DELEGACIA DA REC.FEDERAL EM RIB.PRETO/SP', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '25000', 'cnpj': '', 'sigla': '', 'nome': 'MINISTERIO DA FAZENDA'}, 'orgaoMaximo': {'codigo': '20000', 'sigla': '', 'nome': 'PRESIDENCIA DA REPUBLICA - PRES'}}",17640.0,17640.0
